doc,de,van,een,het,en,in,te,dit,is,met,deze,die,hij,dat,zijn,men,kan,op,aan,zich,door,wat,maar,als,we,ze,je,voor,of,uit,heeft,om,tot,kunnen,naar,over,alle,dan,werden,elkaar,bij,was,ons,worden,zichzelf,hun,zonder,z'n,ten,rond,noch,geen,moet,tegen,iets,na,x,onder,had,iedereen,achter,niemand,alles,toe,wij,waren,allerlei,buitenaf,nu,vanuit,mee,dezelfde,meest,wordt,per,zouden,ik,onszelf,veel,mogen,heb,onze,naargelang,me,omdat,hebben,meer,zoals,zou,zulke,zal,tussen,mijn,elk,geweest,welke,naast,enkele,wanneer,kon,werd,wie,hem,volgens,zulk,zij,mij,ondanks,terwijl,via,ter,zullen,weinig,niets,haar,heen,alsof,want,bent,zo'n,alhoewel,zoiets,tijdens,jullie,moeten,konden,dus,méér,hebt,vanaf,weidden,hadden,naartoe,zodat,neer,enig,sensoren,enige,én,ben,er,zolang,mag,elke,af,langs,beide,zowel,toen,krijgen,fysieke,aangezien,binnen,al,hen,u,mezelf,mekaar,hetzelfde,ene,des,diezelfde,dankzij,waar,vandaan,allebei,hoewel,zodra,behalve,bvb,wiens,dna,iemand,mocht,niks,buiten,doch,getuige,hetgeen,miermetafoor,doordat,"houden""-idee",doorheen,kregen,m'n,moest,e,totdat,velen,genetische,enkel,qua,vóór,gedurende,naarmate,welk,sinds,lus,sommigen,tegenover,hetzij,minder,kunt,ieders,moge,minst,nadat,enzovoort,uitzag,boven,'s,hoezeer,alvorens,beiden,meerdere,inzake,datgene,omtrent,ieder,alsook,moesten,evenwichtsproblemen,nog,sommige,uw,eenmaal,wegens,wezen,dezen,indien,leven,rondom,ware,zeer,té,datzelfde,diens,iedere,steeds,vanop,ietwat,ikzelf,word,leveneen,jezelf,nabij,helemaal,allen,aangaande,vanwege,opdat,mochten,kun,evenals,à,ecosystemen,tekens,zijnde,oftewel,obstakels,ná,eenzelfde,vermits,a,a.i.,der,jou,its,kauffmans,hijzelf,resp.,t.o.v.,den,ofte,jij,jouw,bovenop,anno,vol,minste,rather,ofwel,daar,algoritmen,hoe,meeste,mits,tenzij,uitstaans,zowat,toegegeven,mensdom,doyne,dé,dewelke,mét,ditzelfde,spruit,parallelle,vb.,teneinde,degene,alsmede,diegene,cd's,ontsprong,ven,menige,genoeg,voorzover,bit,a.l.,abcdef,10000en,biljoenen,books,cog,artificiêle,tussendoor,geïnterviewde,geneest,gehoorzamen,degenen,hemzelf,hét,kortom,wél,ge,teveel,vele,fé,vlotte,allerhande,weerklonk,optimaal,ie,'n,'t,meesten,berekeningen,beneden,voordat
144.male.INTJ.Dutch.A.txt,0.125,0.095,0.071,0.08,0.01,0.068,0.044,0.008,0.027,0.017,0.017,0.017,0.014,0.036,0.025,0.012,0.007,0.032,0.015,0.01,0.005,0.012,0.005,0.022,0.005,0.005,nan,0.005,nan,0.005,0.003,0.022,0.007,0.007,0.005,0.005,0.002,0.002,nan,nan,0.003,0.005,0.003,0.012,0.003,0.003,nan,nan,nan,0.002,nan,0.002,nan,nan,0.002,0.002,nan,0.005,nan,nan,0.002,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,0.003,0.008,nan,nan,0.002,nan,0.002,nan,0.008,nan,0.003,0.008,0.003,0.01,nan,0.007,0.002,0.008,nan,nan,nan,nan,0.002,0.002,nan,0.003,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
145.female.ISFJ.Dutch.A.txt,0.101,0.048,0.058,0.051,0.032,0.051,0.028,0.023,0.025,0.019,0.014,0.039,0.016,0.032,0.03,0.009,0.002,0.011,0.005,0.011,0.004,0.004,0.009,0.012,0.009,0.005,0.005,0.018,0.012,0.005,0.005,0.019,0.009,0.018,0.002,0.016,0.002,0.004,nan,0.002,0.005,0.009,0.005,0.011,0.005,0.005,0.002,nan,nan,nan,nan,0.005,nan,nan,nan,0.005,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,0.004,0.007,nan,0.002,nan,nan,nan,nan,0.012,nan,0.023,0.025,0.002,0.002,nan,0.004,0.002,nan,0.002,0.002,0.002,0.004,0.005,0.011,nan,0.002,nan,nan,nan,nan,nan,nan,0.002,0.002,0.007,0.011,0.002,0.002,0.002,nan,nan,nan,0.002,0.002,0.004,nan,0.002,nan,0.002,nan,nan,nan,0.002,nan,0.002,nan,nan,0.002,nan,0.002,0.005,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,0.004,0.002,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15.male.ENFP.Dutch.A.txt,0.12,0.056,0.064,0.037,0.074,0.038,0.027,0.006,0.024,0.029,0.01,0.026,0.01,0.024,0.024,nan,0.002,0.032,0.005,0.01,0.011,0.01,0.018,0.011,0.038,0.013,0.013,0.018,0.008,0.006,0.002,0.003,0.008,0.013,0.011,0.003,0.002,0.005,0.002,0.003,0.002,0.01,0.018,0.005,0.005,0.01,0.002,nan,nan,nan,nan,nan,nan,0.006,0.003,0.006,nan,0.002,nan,0.002,nan,0.002,0.003,nan,nan,0.003,nan,nan,nan,nan,nan,0.002,nan,0.008,nan,0.003,nan,nan,0.003,nan,nan,0.003,nan,nan,nan,0.002,0.006,0.008,nan,nan,0.006,0.005,nan,nan,nan,nan,0.003,0.002,0.002,0.002,0.003,0.002,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,0.002,0.002,0.002,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.003,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,0.002,nan,nan,0.002,nan,0.002,nan,nan,nan,0.002,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.005,0.003,0.002,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.female.ISTJ.Dutch.OV.txt,0.136,0.052,0.042,0.055,0.05,0.039,0.05,0.013,0.026,0.018,0.021,0.037,0.018,0.013,0.023,0.01,0.018,0.016,0.018,0.005,0.013,0.008,0.013,0.018,0.01,0.005,nan,0.005,0.023,nan,nan,0.013,0.016,0.003,0.01,0.01,0.003,0.003,nan,nan,0.005,0.003,0.003,0.003,0.003,0.01,0.003,nan,nan,nan,nan,nan,0.003,nan,nan,0.005,nan,0.005,nan,nan,nan,nan,nan,0.003,0.003,0.003,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,0.013,nan,0.003,nan,nan,0.008,nan,0.008,0.003,0.008,nan,0.013,nan,nan,0.018,nan,0.003,nan,nan,0.003,nan,0.003,nan,0.005,0.005,nan,nan,0.003,0.003,nan,0.003,nan,nan,0.003,nan,nan,0.003,nan,nan,nan,nan,0.005,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,0.003,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.female.ENFJ.Dutch.A.txt,0.069,0.052,0.052,0.064,0.017,0.042,0.032,0.035,0.035,0.025,0.035,0.032,0.022,0.03,0.029,0.007,0.025,0.012,0.012,0.007,0.012,0.013,0.018,0.01,0.003,0.007,0.002,0.013,0.02,0.005,0.005,0.022,0.008,0.008,0.013,0.012,nan,0.002,nan,0.003,0.007,0.005,nan,0.005,0.008,0.007,0.002,nan,nan,nan,nan,0.012,0.005,nan,0.005,nan,nan,nan,0.002,0.002,nan,0.002,nan,0.003,nan,0.002,nan,nan,nan,nan,0.007,nan,nan,0.005,nan,0.003,0.017,nan,0.002,nan,nan,0.005,nan,nan,nan,nan,0.005,0.003,0.015,nan,nan,nan,0.005,0.002,nan,0.002,nan,nan,nan,0.002,nan,nan,nan,0.002,nan,0.002,0.015,nan,0.002,nan,nan,nan,0.002,0.003,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,0.002,0.002,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,0.002,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18.female.ENFJ.Dutch.A.txt,0.106,0.063,0.072,0.059,0.047,0.037,0.047,0.016,0.04,0.023,0.019,0.024,0.021,0.026,0.019,0.002,0.016,0.024,0.017,0.007,0.014,0.003,0.01,0.009,0.019,0.002,0.002,0.012,0.016,0.002,0.002,0.012,0.014,0.016,0.009,0.007,0.002,0.007,nan,0.002,0.005,0.005,0.014,0.005,0.003,nan,nan,nan,0.003,nan,nan,0.003,0.002,nan,nan,nan,nan,0.003,0.002,nan,nan,nan,nan,0.005,nan,0.002,nan,nan,nan,0.003,nan,nan,nan,0.002,0.002,nan,0.003,nan,0.003,nan,nan,0.012,nan,0.005,nan,nan,0.012,0.002,0.003,nan,0.002,0.002,nan,nan,0.002,nan,nan,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.003,nan,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19.female.INFJ.Other.A.txt,0.092,0.059,0.081,0.076,0.059,0.055,0.035,0.014,0.028,0.03,0.014,0.035,0.004,0.022,0.028,0.018,0.009,0.024,0.015,0.008,0.007,0.003,0.005,0.004,0.007,0.001,0.001,0.011,0.001,0.001,0.008,0.012,0.009,0.027,0.003,0.012,0.005,0.001,0.003,0.011,0.014,0.004,0.001,0.014,0.004,0.001,0.001,nan,nan,nan,nan,0.004,0.003,0.001,0.003,nan,nan,0.001,nan,nan,nan,nan,0.003,0.001,0.001,0.003,nan,nan,nan,nan,nan,nan,nan,0.004,nan,0.005,nan,nan,0.003,nan,nan,0.001,nan,nan,nan,0.001,0.001,nan,0.014,nan,0.001,nan,nan,0.004,0.001,nan,nan,nan,nan,0.007,0.014,nan,0.005,0.004,nan,nan,nan,nan,nan,0.003,0.001,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,0.004,0.001,nan,nan,nan,nan,0.003,nan,nan,nan,0.001,0.001,0.001,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.001,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.female.ENFJ.Dutch.L.txt,0.092,0.047,0.071,0.045,0.022,0.028,0.022,0.017,0.062,0.028,0.022,0.022,0.003,0.05,0.022,0.01,0.017,0.024,0.007,0.016,0.014,0.012,0.016,0.003,0.005,0.002,nan,0.012,0.009,0.014,0.007,0.01,0.009,0.005,0.007,0.009,nan,0.002,nan,nan,0.009,0.009,nan,0.01,0.005,nan,nan,nan,0.007,nan,nan,0.007,0.007,0.002,0.005,0.003,nan,0.002,nan,0.003,nan,0.002,nan,nan,nan,0.003,nan,nan,nan,nan,0.005,0.002,nan,0.007,nan,nan,0.038,nan,0.007,nan,0.003,0.007,nan,nan,0.003,0.002,0.002,nan,nan,nan,0.012,nan,0.003,nan,nan,0.002,nan,0.002,0.005,nan,0.002,nan,0.002,0.005,nan,0.002,0.009,nan,0.002,nan,nan,0.012,0.002,nan,nan,nan,nan,0.003,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,0.002,nan,0.005,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20.female.ISTJ.Dutch.A.txt,0.108,0.047,0.056,0.036,0.061,0.041,0.036,0.01,0.024,0.036,0.024,0.025,0.016,0.016,0.013,0.003,0.007,0.024,0.012,0.016,0.007,0.001,0.018,0.019,0.004,0.009,0.007,0.027,0.012,0.007,0.001,0.016,0.003,0.015,0.007,0.003,0.003,0.007,0.009,0.01,0.003,0.021,0.003,0.004,0.004,0.006,0.001,nan,nan,nan,nan,0.004,nan,0.001,0.001,0.003,nan,0.001,0.003,nan,nan,nan,0.003,0.001,0.001,0.006,nan,0.001,nan,nan,nan,nan,nan,0.004,nan,0.007,0.009,nan,0.007,nan,nan,0.004,nan,0.001,0.003,0.001,0.004,0.003,0.01,nan,nan,0.003,0.001,0.003,0.001,nan,nan,nan,0.001,0.001,0.013,nan,0.003,nan,nan,nan,0.001,nan,nan,0.006,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,0.001,0.001,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,0.003,nan,nan,nan,nan,0.001,0.004,nan,0.003,0.003,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,0.001,nan,0.001,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21.female.ENTJ.Dutch.A.txt,0.09,0.037,0.076,0.057,0.036,0.041,0.043,0.007,0.037,0.021,0.013,0.031,0.019,0.043,0.03,0.003,0.009,0.031,0.006,0.001,0.017,0.003,0.004,0.016,0.021,0.006,0.003,0.016,0.007,0.013,0.006,0.021,0.007,0.009,0.007,0.007,0.001,0.007,nan,0.007,0.004,0.003,0.016,0.006,0.014,nan,nan,nan,0.003,nan,nan,0.003,0.01,0.003,0.017,nan,nan,0.003,nan,0.001,0.001,nan,0.004,0.001,0.003,nan,nan,nan,nan,0.003,0.003,nan,nan,0.007,nan,0.001,0.004,nan,0.003,nan,nan,0.003,nan,nan,0.003,0.006,0.001,0.003,0.007,nan,0.001,nan,nan,nan,nan,0.003,nan,nan,nan,0.001,0.003,nan,0.001,0.004,nan,nan,0.003,nan,nan,0.001,nan,0.001,nan,0.001,nan,nan,nan,nan,nan,nan,nan,0.001,0.001,nan,0.011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,0.001,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,0.001,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22.female.ESFJ.Dutch.A.txt,0.099,0.057,0.054,0.068,0.059,0.038,0.053,0.013,0.038,0.042,0.01,0.038,0.017,0.024,0.039,0.014,0.008,0.028,0.007,0.015,0.015,0.006,0.006,0.004,0.001,0.001,0.003,0.008,0.004,0.007,0.003,0.02,0.01,0.01,0.011,0.008,0.003,0.001,nan,0.006,0.004,0.01,nan,0.018,0.006,0.006,0.001,nan,nan,nan,nan,0.003,0.006,nan,0.003,0.01,nan,0.001,0.003,nan,nan,nan,nan,nan,nan,nan,0.004,nan,nan,0.001,0.001,nan,0.001,0.006,nan,0.003,0.004,nan,0.004,nan,nan,nan,nan,0.001,0.001,nan,0.003,0.003,nan,0.001,nan,0.003,nan,0.001,nan,nan,nan,nan,0.001,0.01,0.001,nan,0.007,0.006,nan,nan,0.004,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,0.001,nan,nan,nan,0.001,0.003,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
